Vehicle_Model,Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Fuel_Type,Transmission_Type,Engine_Size,Odometer_Reading,Last_Service_Date,Warranty_Expiry_Date,Owner_Type,Insurance_Premium,Service_History,Accident_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Need_Maintenance
Truck,35364.33343,Average,0,6,Electric,Manual,1500,132961.4833,23/10/2023,24/8/2024,Third,23949.60502,3,3,12.3099812,Good,New,0
Truck,37816.01902,Average,4,2,Electric,Automatic,2000,130967.8715,19/4/2023,28/10/2025,Second,24543.03668,1,0,15.09019129,Worn Out,Worn Out,1
Truck,47468.47748,Poor,5,8,Diesel,Manual,2000,15822.65219,26/10/2023,27/9/2025,Third,12330.15381,10,0,13.93934864,New,Good,1
Truck,77755.52843,Good,2,6,Electric,Manual,2500,133929.6592,25/7/2023,25/9/2024,First,9350.376968,4,1,11.48423818,New,Worn Out,1
Truck,49905.68546,Good,5,6,Diesel,Manual,2000,82189.85856,5/10/2023,19/9/2024,Third,23687.27317,10,3,14.76892453,New,Good,1
Truck,51927.19049,Good,0,10,Diesel,Manual,1000,75669.92045,26/9/2023,6/5/2024,First,24264.73013,1,3,19.99484181,New,Good,0
Truck,44217.53965,Average,4,1,Diesel,Manual,2500,69895.93772,8/5/2023,26/2/2025,Third,27598.27009,4,0,12.11939445,Worn Out,New,1
Truck,66986.52206,Poor,4,6,Diesel,Automatic,1000,56337.11116,22/7/2023,23/11/2025,Third,21934.71521,8,1,18.66416203,Good,Worn Out,1
Truck,43399.61679,Average,4,5,Diesel,Manual,1000,110225.2783,25/5/2023,7/7/2025,Third,7181.490388,3,2,15.80452746,Worn Out,New,1
Truck,75169.10629,Good,4,10,Electric,Manual,2000,139586.2369,7/10/2023,4/6/2024,Third,22074.34304,3,1,20.16982252,New,Good,1
Truck,80164.13016,Average,3,3,Petrol,Automatic,800,82012.31452,1/5/2023,2/12/2024,First,12435.7539,10,3,16.99894152,Worn Out,Good,1
Truck,42573.67979,Good,3,8,Electric,Manual,1500,133761.3561,10/6/2023,3/2/2025,Third,27555.3998,6,3,10.61537194,Worn Out,Good,0
Truck,78477.59805,Poor,4,3,Diesel,Automatic,2500,67489.58248,28/12/2023,28/7/2024,Second,18098.77428,5,3,15.93656679,New,New,1
Truck,63974.21102,Poor,2,4,Electric,Automatic,1500,24055.69211,19/9/2023,29/9/2025,Third,15512.29314,10,2,10.93977782,New,New,1
Truck,71593.66228,Poor,0,1,Electric,Automatic,1000,73463.89186,6/5/2023,25/1/2026,Third,6726.766639,6,3,11.55402124,New,New,0
Truck,73783.22754,Good,5,3,Electric,Manual,2500,3698.646815,4/7/2023,22/2/2026,Second,29144.50494,3,2,12.65753102,Worn Out,Worn Out,1
Truck,64600.26199,Average,2,3,Diesel,Automatic,1000,15551.97295,29/12/2023,24/2/2025,Third,24063.6382,3,0,19.83902685,New,Worn Out,1
Truck,66648.85353,Poor,2,8,Electric,Manual,2500,124139.5492,22/1/2024,16/9/2025,First,8123.803594,3,0,14.74330004,Good,New,1
Truck,33921.60735,Average,0,10,Electric,Manual,1000,133518.2052,25/6/2023,11/9/2024,Third,24829.13608,2,2,11.05905079,Worn Out,Worn Out,1
Truck,50599.5544,Good,1,6,Electric,Manual,2000,119778.939,4/7/2023,13/12/2024,First,10675.25801,3,1,12.31160217,Good,Good,0
Truck,49596.05738,Good,3,1,Petrol,Manual,1000,36705.68405,2/1/2024,10/12/2024,Third,21443.79927,8,2,14.26209882,Good,Worn Out,1
Truck,54639.21028,Poor,2,4,Diesel,Manual,800,70352.39521,30/5/2023,27/3/2025,Second,27671.75322,9,1,18.5966606,Good,New,1
Truck,40910.52526,Poor,1,6,Electric,Automatic,2000,122042.4648,15/10/2023,19/1/2026,Second,19963.97453,4,3,14.170679,Worn Out,Good,0
Truck,53014.02635,Poor,5,10,Diesel,Automatic,1000,30913.75854,27/5/2023,20/7/2024,Third,6370.093047,9,0,17.95232244,New,Good,1
Truck,35238.07347,Average,5,9,Petrol,Automatic,1500,115705.2023,24/6/2023,18/6/2024,First,23119.19825,7,0,14.47017545,Good,Worn Out,1
Truck,44872.58062,Average,4,9,Diesel,Manual,1500,101421.4334,25/11/2023,26/9/2024,First,6935.188606,5,3,16.7724949,Good,Good,1
Truck,55199.45324,Poor,5,5,Petrol,Manual,2000,120675.2259,25/5/2023,15/2/2025,First,28457.59002,1,0,11.30805621,Good,Good,1
Truck,46413.71285,Good,4,1,Electric,Automatic,1000,43885.47553,19/10/2023,26/9/2024,First,13349.79323,3,0,17.5164155,Worn Out,Good,1
Truck,74614.07796,Average,2,7,Petrol,Manual,800,21670.18099,8/6/2023,9/10/2025,Second,6719.161968,9,1,12.73312062,Good,Worn Out,1
Truck,33981.13547,Good,5,2,Petrol,Automatic,800,89440.32098,2/1/2024,18/12/2025,First,5401.992481,10,1,18.91301252,New,Worn Out,1
Truck,49590.30509,Poor,4,3,Petrol,Automatic,1000,59992.42436,11/8/2023,29/3/2026,Third,8812.243737,1,2,18.58865396,Good,Worn Out,1
Truck,77802.37045,Good,1,1,Diesel,Automatic,2000,41114.32321,29/7/2023,8/11/2025,Third,13719.81015,2,0,12.05561841,Good,Worn Out,1
Truck,45029.28502,Poor,3,9,Electric,Automatic,1000,6925.143138,8/8/2023,12/9/2025,Second,21522.42552,1,1,14.41626696,Worn Out,Worn Out,1
Truck,69625.59895,Average,0,10,Diesel,Manual,2500,32658.21194,18/12/2023,30/11/2024,Third,9241.827352,4,1,12.88951414,New,New,0
Truck,63898.14328,Average,5,7,Petrol,Manual,2500,132888.548,13/11/2023,28/6/2024,Second,13198.34024,7,3,10.88947295,Good,New,1
Truck,66792.86095,Good,3,2,Petrol,Manual,1500,30947.91251,14/6/2023,17/8/2024,First,17399.86633,6,0,14.46449285,Worn Out,New,0
Truck,40193.2396,Good,3,10,Petrol,Manual,2000,119479.7962,27/8/2023,8/5/2024,First,21487.56366,7,3,15.41018946,New,Worn Out,1
Truck,58430.57744,Good,2,9,Petrol,Automatic,2500,113831.2483,30/10/2023,23/1/2025,Second,22971.01004,7,0,14.76312842,New,Worn Out,1
Truck,62469.17271,Poor,4,9,Electric,Automatic,2000,142689.5041,18/8/2023,19/11/2025,Second,24340.94646,2,1,12.32900006,Good,Worn Out,1
Truck,32962.94039,Poor,4,8,Electric,Manual,2500,145082.4031,31/1/2024,4/5/2024,Third,27168.90099,8,1,13.1440853,Good,Worn Out,1
Truck,58581.12898,Average,4,9,Petrol,Manual,1000,52476.31542,4/1/2024,24/12/2024,Second,6495.548831,10,2,13.65649259,New,Worn Out,1
Truck,75851.40524,Good,1,3,Petrol,Manual,1000,144357.4814,6/2/2024,4/10/2024,Second,11748.65606,9,3,15.30798929,New,New,1
Truck,59354.58673,Good,1,9,Electric,Manual,1500,144230.1418,25/1/2024,10/9/2024,Third,6761.137808,1,1,14.0846513,New,Good,1
Truck,67164.7679,Good,1,1,Petrol,Automatic,800,72709.88063,24/11/2023,21/9/2024,Third,7699.864074,6,2,15.63019231,Good,New,0
Truck,52846.35119,Good,4,7,Petrol,Manual,1500,89906.8157,8/4/2023,30/12/2025,First,15313.41007,7,3,13.84579175,Worn Out,Good,1
Truck,69663.70219,Poor,4,5,Electric,Manual,2500,72887.20426,24/9/2023,22/5/2025,Third,20229.64343,7,1,13.89214497,Worn Out,Worn Out,1
Truck,71799.73317,Average,5,4,Diesel,Manual,2500,52606.54746,16/2/2024,31/3/2025,Third,27960.24551,1,2,16.19661171,New,New,1
Truck,40013.18373,Good,3,1,Diesel,Manual,1000,22135.35535,20/4/2023,5/4/2025,Second,7893.258441,2,2,16.48664441,New,Worn Out,1
Truck,72452.15226,Good,1,10,Electric,Automatic,2000,33088.60557,31/7/2023,29/10/2025,Second,19109.33658,4,0,17.66722952,Good,Good,0
Truck,68020.47449,Average,0,1,Petrol,Automatic,2500,55211.80261,19/11/2023,1/3/2025,First,11331.45827,3,1,16.71567373,Good,Good,1
Truck,76786.87479,Good,3,4,Diesel,Automatic,1500,91644.32064,23/7/2023,28/5/2025,Second,25202.47376,7,0,15.80270277,New,New,1
Truck,75464.89519,Average,2,7,Diesel,Automatic,2000,125325.9181,6/6/2023,27/1/2026,Third,10788.80423,1,2,16.3087856,Worn Out,Worn Out,1
Truck,46564.22566,Good,1,10,Diesel,Automatic,800,42627.99523,31/1/2024,26/9/2025,Third,31215.79904,5,0,16.00574315,New,New,0
Truck,43964.56964,Good,2,5,Diesel,Manual,800,12248.5898,2/6/2023,4/12/2025,Third,24137.43298,4,0,15.05982432,New,New,0
Truck,71915.69032,Poor,4,2,Petrol,Manual,2000,7560.655979,27/12/2023,17/4/2025,Second,17714.49754,8,1,16.25722639,Worn Out,Good,1
Truck,69056.51681,Good,0,10,Diesel,Manual,800,98042.71588,14/7/2023,17/10/2024,Second,25905.38651,6,2,17.96267373,Good,New,0
Truck,37740.47894,Poor,1,3,Electric,Manual,2500,37740.35854,30/5/2023,20/7/2024,Third,12052.84938,8,1,10.95187163,New,Worn Out,1
Truck,54944.63939,Poor,4,7,Electric,Automatic,1500,124725.5742,3/4/2023,16/1/2026,Third,7645.164449,3,2,15.26956282,Worn Out,Good,1
Truck,48505.60366,Good,2,9,Electric,Manual,800,76049.99918,17/10/2023,18/5/2024,First,26660.56434,5,2,11.91383432,Good,New,0
Truck,48232.2414,Average,0,1,Petrol,Automatic,2000,68171.29162,12/6/2023,23/4/2025,Third,13629.4403,8,1,14.81898509,Good,New,1
Truck,46215.62458,Poor,1,8,Diesel,Automatic,800,98946.2103,3/9/2023,5/6/2025,Third,25397.36719,5,3,17.66195684,New,Worn Out,1
Truck,77843.33014,Poor,4,9,Electric,Automatic,1500,43186.1043,9/7/2023,26/5/2024,Third,25645.41085,10,0,18.4082104,New,Good,1
Truck,32612.59614,Average,2,4,Electric,Manual,1000,57457.7209,22/2/2024,20/11/2024,Third,24492.68961,10,1,17.05031955,Good,Worn Out,1
Truck,34869.09815,Poor,5,5,Petrol,Automatic,1500,116119.7761,6/5/2023,2/5/2025,Second,14872.77861,6,2,11.11667023,Worn Out,Good,1
Truck,31395.00284,Good,2,9,Electric,Automatic,800,14658.45244,8/12/2023,18/12/2025,Second,10184.42716,1,2,17.2890328,Worn Out,Worn Out,1
Truck,30711.03358,Poor,3,1,Petrol,Automatic,800,130748.9353,31/7/2023,4/8/2024,Third,25617.46436,5,0,15.46996344,Worn Out,New,1
Truck,30796.12493,Average,0,7,Diesel,Automatic,1000,88317.04922,29/7/2023,12/7/2024,First,24725.95011,3,3,10.15658251,Good,New,0
Truck,31516.37412,Poor,5,10,Diesel,Manual,2500,6794.372664,2/8/2023,4/8/2024,Third,22357.98842,4,3,19.03814484,Good,New,1
Truck,67244.5505,Poor,2,8,Electric,Manual,2000,99590.91331,19/4/2023,4/6/2024,Second,31290.50774,1,2,17.74654478,New,Good,1
Truck,42141.365,Poor,4,1,Electric,Manual,800,21246.47722,24/2/2024,16/10/2025,Second,18935.50702,1,0,10.45163605,Worn Out,Good,1
Truck,69001.90301,Good,1,7,Electric,Manual,2000,33839.2952,3/8/2023,31/3/2025,Third,13531.03424,9,3,15.2194028,Good,Worn Out,1
Truck,67795.85139,Good,4,4,Petrol,Automatic,1000,52010.08625,6/1/2024,4/7/2024,First,8626.671421,9,0,17.8276431,Worn Out,New,1
Truck,30829.3698,Good,5,5,Diesel,Automatic,1000,29154.88052,30/11/2023,5/10/2024,First,18613.31919,1,1,14.56939947,New,Worn Out,1
Truck,70655.45786,Average,4,1,Petrol,Automatic,2000,94434.40092,20/4/2023,10/3/2026,First,28172.18147,3,3,15.10293032,New,New,1
Truck,58650.30461,Average,1,8,Electric,Manual,1000,104700.166,2/9/2023,20/8/2024,Second,19432.9096,6,1,16.231137,Worn Out,New,0
Truck,39291.97653,Good,3,4,Electric,Automatic,2000,69852.21256,15/12/2023,7/9/2025,Second,9107.179231,9,0,14.26282381,Good,Worn Out,1
Truck,58862.32371,Poor,2,3,Electric,Automatic,2500,65468.39869,7/2/2024,8/12/2024,Third,12931.98474,5,1,15.53122112,New,Good,1
Truck,55899.43691,Average,2,3,Electric,Manual,1500,57070.96232,5/1/2024,26/1/2025,First,18492.88113,8,3,17.65070596,New,New,1
Truck,55923.2309,Good,4,7,Electric,Manual,2500,57936.72507,13/5/2023,3/10/2024,First,18077.4141,9,1,15.15181791,Worn Out,New,1
Truck,36136.68656,Good,1,3,Petrol,Manual,2000,113801.7764,5/9/2023,25/2/2025,First,14234.63232,5,2,12.91239122,Worn Out,Worn Out,1
Truck,74874.5785,Average,3,1,Diesel,Manual,2500,110151.8424,6/11/2023,9/6/2024,First,5276.472402,7,3,18.83872272,Good,Worn Out,1
Truck,37780.6356,Poor,4,2,Electric,Automatic,1000,45276.86821,26/12/2023,26/3/2025,Third,24849.98252,2,3,14.56601875,New,Good,1
Truck,42614.98011,Average,1,2,Petrol,Automatic,1500,11974.22169,5/11/2023,12/12/2025,First,27916.36508,8,0,13.4544871,Worn Out,Good,0
Truck,65195.44711,Poor,3,9,Petrol,Automatic,2000,137639.1479,28/10/2023,15/10/2024,First,19043.62806,8,2,11.75718822,New,Worn Out,1
Truck,53503.71316,Good,2,5,Electric,Automatic,1000,132709.2717,5/1/2024,25/2/2026,Second,10532.08518,9,2,11.28610045,Good,Worn Out,1
Truck,60751.95042,Good,0,6,Petrol,Automatic,800,94388.46767,10/9/2023,28/5/2025,Third,17382.1233,6,0,18.89957081,Good,New,0
Truck,35182.93634,Good,2,2,Electric,Automatic,1000,60385.02862,5/6/2023,11/3/2026,Second,19738.25498,7,1,12.07692394,Good,Good,0
Truck,66843.42794,Good,0,10,Petrol,Manual,800,25706.90048,1/6/2023,27/11/2025,Third,15849.33262,9,0,16.99932998,Worn Out,Good,1
Truck,45010.28284,Average,5,8,Petrol,Automatic,800,107371.0581,5/9/2023,15/5/2024,First,5197.70433,3,3,15.29934287,New,New,1
Truck,54699.86133,Good,0,5,Diesel,Manual,800,24161.55061,5/11/2023,27/7/2024,Second,8783.679797,1,2,14.51798563,Good,Good,0
Truck,31426.86882,Good,0,2,Petrol,Automatic,1000,4076.131364,27/6/2023,20/11/2024,Second,6833.71244,1,3,13.03123112,Worn Out,Good,0
Truck,30383.97408,Good,2,6,Petrol,Manual,1000,74822.38758,16/7/2023,29/9/2024,Second,15553.90286,1,0,16.7771399,Good,Worn Out,1
Truck,41951.18506,Average,4,4,Petrol,Automatic,2500,47114.72429,29/10/2023,7/7/2025,Second,13685.86669,9,2,18.01441915,New,New,1
Truck,35044.95726,Average,3,3,Petrol,Manual,2500,139528.6821,28/10/2023,2/5/2025,Third,19731.06618,8,2,14.18486097,Good,Good,1
Truck,50596.12076,Good,4,6,Petrol,Automatic,1000,34433.99682,13/5/2023,9/9/2024,First,24877.80333,5,1,11.81425802,Good,Worn Out,1
Truck,70650.53055,Good,0,4,Petrol,Automatic,2000,133586.4848,27/12/2023,21/8/2024,Third,13997.79913,6,0,11.8024618,Good,New,0
Truck,78148.23301,Good,3,7,Diesel,Automatic,1000,92921.71854,19/9/2023,21/1/2025,Second,22641.61837,9,0,19.61696234,New,Good,0
Truck,38965.1004,Average,3,7,Diesel,Automatic,1500,24582.93162,9/10/2023,29/9/2024,Second,8342.771126,5,2,14.72563889,New,Good,1
Truck,53623.77049,Good,0,4,Electric,Automatic,2500,142474.4784,17/8/2023,16/2/2025,First,22303.23679,1,0,17.99588245,Worn Out,Worn Out,1
Truck,72290.28959,Average,1,3,Petrol,Manual,1000,134065.7803,7/4/2023,13/3/2025,First,23824.34891,8,0,17.0657319,Good,Good,0
Truck,68550.32307,Average,4,3,Electric,Manual,1000,61963.02729,15/2/2024,23/10/2024,Second,17664.84322,10,3,17.40578106,New,New,1
Truck,38180.00155,Average,4,9,Petrol,Automatic,2500,105031.3234,26/7/2023,5/11/2025,Third,27456.34545,2,2,13.99603707,Worn Out,Worn Out,1
Truck,65178.96495,Good,2,8,Diesel,Manual,800,82950.70428,5/8/2023,22/12/2025,Second,21743.4478,7,2,16.25669377,New,New,0
Truck,57072.8445,Good,5,10,Diesel,Automatic,800,103276.5589,9/5/2023,26/4/2025,Third,27394.01436,5,1,14.23117157,New,Worn Out,1
Truck,35192.38876,Poor,0,6,Diesel,Manual,2500,51809.80437,4/7/2023,30/8/2025,Second,5661.498291,2,2,13.93766774,Good,Worn Out,1
Truck,54724.93943,Poor,5,9,Electric,Manual,1500,78366.70296,17/6/2023,20/5/2024,Third,6112.439602,7,0,12.69013493,New,Good,1
Truck,74813.82991,Good,1,7,Diesel,Automatic,1500,108673.4728,7/6/2023,9/9/2024,First,27281.49536,9,2,16.06818267,Worn Out,Worn Out,1
Truck,40802.17476,Average,0,3,Electric,Automatic,2500,147791.9473,23/12/2023,9/8/2024,Third,9969.45011,2,0,9.868883099,Worn Out,Worn Out,1
Truck,31188.51628,Good,3,7,Diesel,Automatic,2500,151415.832,6/7/2023,11/6/2024,Third,9678.248483,5,3,16.65577499,New,Good,0
Truck,34626.92538,Poor,1,6,Diesel,Automatic,800,35987.50925,2/7/2023,5/11/2024,Third,28311.50803,3,2,15.25543965,Worn Out,Worn Out,1
Truck,74866.94959,Poor,3,3,Diesel,Automatic,2000,21429.29226,16/9/2023,10/9/2025,First,26273.85986,4,1,18.32978452,New,New,1
Truck,46816.15389,Good,2,5,Petrol,Manual,1500,57462.10581,17/10/2023,8/10/2025,First,19592.74625,4,1,11.432861,New,Good,0
Truck,34291.82031,Poor,4,4,Electric,Manual,2500,98255.53103,10/5/2023,21/4/2025,Second,8389.133616,8,0,18.32392074,Good,Good,1
Truck,69690.35753,Poor,3,5,Diesel,Manual,2000,91579.42251,5/12/2023,27/11/2024,Third,27381.00504,10,1,17.83530868,New,New,1
Truck,56567.79093,Average,4,10,Electric,Manual,1000,46127.20569,15/7/2023,19/2/2025,First,8649.695135,5,1,11.58150685,Worn Out,Good,1
Truck,40091.41219,Poor,1,6,Diesel,Manual,2000,88948.89938,26/10/2023,4/11/2025,Third,28365.02394,7,0,10.70301525,Worn Out,New,0
Truck,32782.32551,Good,3,4,Diesel,Manual,1500,97568.07062,11/5/2023,9/6/2024,Third,5373.507207,9,1,12.53980639,Good,Worn Out,1
Truck,60539.74642,Good,4,7,Diesel,Manual,1000,89392.34787,5/2/2024,12/9/2025,Second,25044.50453,4,0,20.74902833,Good,Worn Out,1
Truck,43897.89537,Good,5,5,Petrol,Automatic,2000,40152.96207,22/12/2023,7/2/2025,First,28333.31634,6,1,17.71338396,New,New,1
Truck,72225.50938,Poor,1,4,Diesel,Automatic,1500,56233.47445,27/7/2023,27/7/2024,Third,9161.506354,8,0,18.26648864,Good,New,1
Truck,81285.78863,Average,0,6,Diesel,Automatic,2000,46867.71356,2/9/2023,31/1/2025,First,7305.810915,1,3,11.36815979,New,Good,0
Truck,42463.10763,Good,1,7,Electric,Automatic,2000,56555.25417,7/4/2023,14/1/2026,Third,25497.80077,4,3,13.7394384,Good,Good,0
Truck,65941.03105,Average,1,7,Electric,Automatic,2000,73628.76114,1/2/2024,16/9/2024,First,9577.621044,5,1,12.98281001,Good,Good,0
Truck,32488.35488,Poor,1,9,Petrol,Manual,2000,10163.35723,24/11/2023,10/12/2024,First,16575.64402,2,3,17.39379725,Worn Out,Good,0
Truck,61014.64558,Good,0,1,Diesel,Manual,2500,22021.44765,16/5/2023,8/4/2025,Second,12964.9224,7,0,11.70773851,Worn Out,Worn Out,1
Truck,61200.97053,Poor,0,9,Petrol,Manual,2500,108683.5135,27/11/2023,17/10/2025,Third,5472.293167,4,1,10.89156312,New,New,1
Truck,49671.96451,Good,4,1,Petrol,Automatic,2000,83322.94142,1/4/2023,1/11/2024,First,21602.36683,8,3,11.56217569,Good,New,1
Truck,34941.67003,Good,4,7,Electric,Manual,2500,113318.5284,3/8/2023,26/9/2024,Third,10306.04413,4,0,15.3086847,New,New,1
Truck,34349.27338,Average,3,9,Electric,Automatic,1000,142739.0375,25/1/2024,20/12/2024,Second,21656.49638,3,3,11.60611788,Worn Out,Worn Out,1
Truck,74620.68309,Good,5,7,Electric,Manual,1000,43430.51234,1/10/2023,9/7/2025,First,18834.33789,9,0,12.33414142,Worn Out,New,1
Truck,47853.31337,Average,4,1,Electric,Automatic,1500,69448.68253,2/12/2023,10/11/2025,Third,10915.75651,7,1,19.07570038,Worn Out,Worn Out,1
Truck,54966.14106,Average,5,3,Diesel,Manual,800,58787.68459,13/11/2023,19/6/2025,Second,6503.368473,3,2,18.57032843,Good,Worn Out,1
Truck,67686.04491,Average,2,5,Electric,Automatic,1000,24486.51594,22/9/2023,20/7/2024,Third,30357.66592,4,2,14.27246764,Worn Out,Good,0
Truck,36356.98057,Average,4,7,Diesel,Manual,1000,97562.25435,20/9/2023,9/9/2024,Third,9148.093548,10,3,10.66224669,New,Worn Out,1
Truck,81923.28627,Average,2,8,Diesel,Automatic,1000,130326.4823,27/1/2024,15/5/2025,Third,6127.870118,5,1,17.32521481,Worn Out,New,0
Truck,65937.93267,Average,2,6,Electric,Automatic,1500,82558.6548,20/6/2023,29/8/2025,Third,11189.51571,9,3,10.95058613,New,Good,1
Truck,69973.88919,Poor,3,7,Electric,Automatic,2500,35527.6406,30/4/2023,31/8/2024,First,27301.22976,4,1,13.56715969,New,New,1
Truck,38785.73841,Poor,4,9,Petrol,Automatic,2500,118570.123,20/6/2023,14/12/2024,First,17487.8265,3,1,11.58856078,Worn Out,Good,1
Truck,74402.31981,Average,5,2,Diesel,Automatic,2500,6601.924642,4/5/2023,23/8/2025,First,17668.76176,8,3,12.09755467,Good,Good,1
Truck,64342.93539,Poor,1,2,Petrol,Automatic,800,23293.81939,21/2/2024,14/5/2024,Second,8253.346948,10,1,16.37783408,Worn Out,New,0
Truck,71595.51085,Poor,1,9,Diesel,Manual,1000,121456.6955,21/11/2023,1/9/2024,Second,22389.43649,1,0,16.83682456,Good,Worn Out,1
Truck,39528.06274,Good,5,5,Petrol,Manual,800,70922.98651,13/1/2024,17/10/2024,Third,25145.41904,3,2,17.1304666,Good,Worn Out,1
Truck,33976.03663,Poor,0,2,Petrol,Manual,800,84450.07414,27/2/2024,2/10/2024,First,22306.57474,3,2,11.54215372,Worn Out,New,0
Truck,70081.00346,Average,3,10,Electric,Manual,2500,124522.6504,3/12/2023,16/10/2025,First,22383.23138,9,0,16.19520472,New,Good,1
Truck,62360.29805,Poor,2,2,Diesel,Manual,2000,73710.74197,4/9/2023,2/1/2025,Third,7052.559283,6,1,19.33093485,Worn Out,Worn Out,1
Truck,40862.05255,Average,4,1,Electric,Manual,2000,88247.27906,5/8/2023,13/5/2025,Second,30331.42281,6,3,15.45751071,New,Good,1
Truck,60400.98323,Good,3,5,Petrol,Automatic,2000,100672.1582,28/8/2023,12/4/2025,First,16758.37234,1,2,18.75408544,Good,New,1
Truck,67553.19262,Good,5,7,Diesel,Automatic,1500,35705.31771,9/8/2023,24/9/2025,Second,23643.54035,3,1,18.91256694,Worn Out,Good,1
Truck,40444.39659,Poor,1,4,Petrol,Manual,800,76632.00662,7/8/2023,27/1/2025,Second,15563.05572,3,0,13.02581703,Worn Out,New,0
Truck,51470.88437,Average,1,2,Petrol,Manual,800,100310.3197,31/5/2023,6/10/2025,Third,25513.34994,10,1,16.8838929,Good,Good,1
Truck,66736.44367,Poor,5,5,Petrol,Manual,1500,60493.29686,9/10/2023,16/6/2025,Third,15490.71459,7,3,14.97506521,Worn Out,Worn Out,1
Truck,48891.86767,Average,0,6,Diesel,Automatic,2000,79804.5067,18/7/2023,22/8/2024,First,16084.01686,9,3,13.57253357,New,New,1
Truck,57234.81066,Average,5,8,Diesel,Manual,1000,16411.19485,10/5/2023,7/1/2026,Third,7087.834073,1,0,10.82040264,Good,Good,1
Truck,33072.89979,Good,5,6,Diesel,Manual,2000,107855.7976,2/4/2023,25/11/2025,Second,8032.047752,6,3,12.17580149,Good,Worn Out,1
Truck,34513.42225,Good,3,1,Petrol,Automatic,1000,65845.04327,31/12/2023,1/4/2025,Second,19807.84414,4,0,12.91685388,New,Good,0
Truck,59610.24007,Average,1,7,Electric,Automatic,1500,125934.3772,24/6/2023,26/8/2025,Third,23089.2953,8,3,15.06218769,Good,New,1
Truck,57481.18263,Poor,0,1,Diesel,Automatic,2500,146308.9011,20/2/2024,17/9/2025,First,27594.58429,2,1,14.49277488,Worn Out,Good,0
Truck,60716.76793,Good,2,5,Petrol,Automatic,800,80139.86113,17/5/2023,14/2/2026,First,20247.23032,5,3,17.92566977,Worn Out,Good,0
Truck,66374.44202,Good,2,9,Electric,Manual,1000,121282.912,28/10/2023,1/8/2025,Third,19329.24927,5,0,11.56619632,New,New,1
Truck,51027.22874,Average,2,10,Petrol,Manual,2000,40822.53665,13/2/2024,15/5/2025,Second,28115.01982,9,3,11.38040529,Good,New,1
Truck,36755.44169,Good,1,3,Diesel,Automatic,2500,133201.1024,3/6/2023,26/7/2024,First,7580.312834,10,2,16.03583798,New,New,1
Truck,64900.62649,Good,1,2,Electric,Manual,800,100083.7938,11/9/2023,4/3/2026,First,14641.60926,7,3,12.8543856,New,Worn Out,1
Truck,55122.31542,Poor,0,2,Petrol,Manual,2000,77561.80872,23/6/2023,16/3/2026,First,9918.036048,9,3,13.5049802,New,New,1
Truck,48039.34411,Good,0,3,Petrol,Automatic,1500,1675.815639,4/11/2023,5/3/2025,Second,10618.14626,1,3,19.06663308,Good,New,0
Truck,63516.36838,Good,2,9,Petrol,Automatic,1000,3705.820669,10/9/2023,23/2/2025,First,10475.95477,7,2,10.32603177,Worn Out,New,0
Truck,37434.48754,Average,4,8,Petrol,Automatic,1000,149076.9594,5/7/2023,23/7/2025,Third,21048.44708,5,3,19.19505877,Good,Worn Out,1
Truck,59321.76229,Poor,3,3,Petrol,Automatic,800,53712.09293,7/8/2023,8/12/2024,Second,12470.84833,8,2,13.03576616,Worn Out,Good,1
Truck,32073.38846,Good,1,2,Petrol,Automatic,2000,88287.62167,15/5/2023,21/8/2024,Third,8900.813638,4,2,12.66147316,New,Worn Out,1
Truck,43820.8231,Average,1,7,Electric,Automatic,1000,107220.0751,31/3/2023,5/10/2025,Third,6268.795336,2,1,15.09716361,Good,Good,0
Truck,52287.93242,Average,0,4,Petrol,Automatic,1000,55049.09772,18/7/2023,26/12/2025,Third,22963.82829,10,1,13.3485057,Worn Out,Good,0
Truck,57879.91965,Average,4,2,Petrol,Automatic,1000,39718.49129,11/6/2023,24/7/2025,Second,15886.62585,8,3,14.80397711,Worn Out,New,1
Truck,51964.65717,Good,3,8,Diesel,Automatic,2500,45229.42635,29/8/2023,23/7/2024,Third,8543.887871,3,2,16.85727617,Worn Out,Worn Out,1
Truck,60903.48056,Good,4,3,Diesel,Manual,1500,111655.8437,19/8/2023,5/3/2025,Third,14346.04186,9,1,18.91347009,Worn Out,Good,1
Truck,62209.12437,Poor,4,2,Diesel,Manual,2500,106999.2716,4/9/2023,17/6/2024,Second,18225.7582,10,3,16.49096773,New,New,1
Truck,77263.63707,Average,3,7,Petrol,Automatic,1500,8047.831205,25/9/2023,2/12/2025,First,6055.871202,9,1,15.3743826,New,New,1
Truck,47971.29853,Average,1,4,Petrol,Manual,800,148722.9237,7/4/2023,6/6/2024,Second,9294.027154,8,1,15.10331978,New,New,0
Truck,38392.27526,Good,1,10,Diesel,Automatic,2500,112506.2832,25/9/2023,10/11/2024,Third,17959.00397,4,1,15.78299561,New,Worn Out,1
Truck,42635.93534,Average,3,3,Diesel,Automatic,2000,26806.95786,5/5/2023,10/4/2025,Third,12913.97039,9,1,12.6698014,Worn Out,New,1
Truck,68821.77552,Average,0,7,Electric,Automatic,800,148715.4444,25/4/2023,24/8/2024,Third,24611.79515,5,1,11.39253352,New,Good,0
