Vehicle_Model,Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Fuel_Type,Transmission_Type,Engine_Size,Odometer_Reading,Last_Service_Date,Warranty_Expiry_Date,Owner_Type,Insurance_Premium,Service_History,Accident_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Need_Maintenance
Truck,45091.03242,Good,4,6,Petrol,Automatic,1000,142883.6292,23/8/2023,29/3/2025,Second,21339.62203,10,1,12.11053032,New,Good,1
Truck,55872.01918,Average,4,8,Diesel,Manual,2500,128059.8243,12/1/2024,10/12/2024,Second,21660.33291,3,1,16.06984523,Worn Out,New,1
Truck,39073.27522,Good,5,3,Electric,Manual,1500,86126.23254,27/7/2023,9/2/2025,Third,16483.81671,9,0,16.58924755,Worn Out,Worn Out,1
Truck,63716.29699,Good,1,3,Electric,Manual,2500,79120.29823,17/9/2023,7/3/2025,First,7323.630117,2,0,13.99594812,Good,Good,1
Truck,67434.65008,Poor,0,9,Petrol,Manual,2500,22773.12215,3/4/2023,7/3/2025,First,26485.41563,7,1,18.95841419,Worn Out,Worn Out,1
Truck,37069.88544,Average,0,7,Petrol,Manual,800,97117.19892,20/7/2023,15/1/2026,First,18199.78045,4,3,12.68349351,New,Worn Out,1
Truck,32021.65074,Average,2,9,Electric,Manual,2500,128270.3387,21/2/2024,10/1/2025,Second,6813.785764,8,3,15.11596596,Worn Out,Worn Out,1
Truck,65985.99159,Poor,4,1,Electric,Automatic,2500,128373.8452,17/4/2023,23/2/2026,Third,25015.9597,2,1,17.17696818,Worn Out,Worn Out,1
Truck,67157.22539,Average,2,10,Electric,Automatic,1000,133680.5809,17/8/2023,13/7/2024,Second,23665.34656,5,2,11.00351718,Good,New,1
Truck,36809.40035,Good,5,2,Petrol,Manual,1000,111543.7865,8/11/2023,13/3/2026,Second,26623.16737,2,3,18.70035467,Good,Worn Out,1
Truck,44510.32327,Average,3,4,Electric,Automatic,1500,21558.68913,1/10/2023,20/12/2025,Third,13130.40894,7,1,11.27658628,Good,Good,1
Truck,70750.95727,Average,3,7,Diesel,Manual,2000,80226.49717,24/4/2023,20/1/2025,First,10204.36743,7,0,14.88468328,Good,Worn Out,1
Truck,55654.51121,Good,2,4,Petrol,Manual,2000,132747.397,4/12/2023,10/9/2024,Third,10943.06242,6,0,19.22841255,Worn Out,Worn Out,1
Truck,61877.11282,Average,2,10,Petrol,Automatic,800,15196.83988,13/1/2024,9/3/2025,Second,12345.56412,2,0,15.26681222,New,Worn Out,1
Truck,33911.95885,Average,3,7,Electric,Manual,800,143559.9582,30/3/2023,1/2/2026,First,18743.06721,3,2,16.83382516,New,Good,1
Truck,34940.55694,Average,1,6,Diesel,Automatic,1500,92779.34737,21/1/2024,15/8/2025,Third,27628.58916,8,0,15.55095386,New,Worn Out,1
Truck,37743.25433,Good,4,8,Electric,Manual,1000,144271.6803,19/12/2023,17/12/2024,First,23173.30241,7,1,13.73641277,Worn Out,Good,1
Truck,37397.37943,Good,5,5,Diesel,Automatic,1000,133010.038,18/12/2023,18/6/2024,Second,7477.713436,6,2,12.44665012,New,New,1
Truck,43918.76068,Poor,2,1,Petrol,Automatic,800,80227.85047,29/4/2023,14/12/2025,First,7859.073196,7,1,13.81222842,Good,Good,1
Truck,55936.91708,Average,4,7,Petrol,Manual,2000,140428.2741,12/4/2023,4/7/2024,First,21264.70491,4,2,11.80931928,Good,Worn Out,1
Truck,73940.62304,Poor,2,8,Petrol,Manual,1000,105744.3307,13/5/2023,25/4/2025,Third,5553.173927,10,2,10.50153759,Good,New,1
Truck,31626.63552,Average,0,10,Petrol,Manual,1000,97807.79066,27/4/2023,20/5/2025,Second,25142.85735,5,3,12.36448518,Worn Out,New,1
Truck,62784.22139,Average,2,4,Petrol,Manual,2000,57368.7449,23/11/2023,18/8/2024,Third,15956.15202,9,3,14.02986492,Good,Good,1
Truck,58535.95734,Good,3,1,Petrol,Automatic,2500,133016.5981,19/8/2023,22/2/2025,Third,16101.71802,10,2,17.6376024,Worn Out,New,1
Truck,45442.72895,Average,3,5,Diesel,Automatic,1000,139124.8497,11/11/2023,20/12/2025,Second,6516.452122,2,3,16.35001643,Worn Out,Good,1
Truck,37254.38014,Good,2,1,Diesel,Automatic,1000,18138.6645,13/5/2023,5/6/2024,Third,27238.09799,10,2,12.54827537,New,New,1
Truck,52321.80092,Poor,3,3,Electric,Manual,2500,137037.0691,24/6/2023,1/12/2024,Third,7135.396366,2,2,16.37671251,New,Worn Out,1
Truck,40500.48409,Poor,4,5,Electric,Automatic,800,99088.82526,28/11/2023,13/6/2024,Third,16786.00858,6,3,11.63031261,Good,New,1
Truck,41938.77547,Poor,5,4,Petrol,Manual,2500,30353.26551,10/6/2023,20/2/2026,Second,11738.25657,9,3,15.34004517,New,New,1
Truck,63940.25019,Average,5,10,Diesel,Manual,2000,10281.06499,16/1/2024,21/3/2025,Third,8694.575472,6,3,12.28634209,Worn Out,Good,1
Truck,36350.62755,Poor,5,9,Petrol,Manual,2500,150451.3429,28/6/2023,4/8/2024,Third,5772.661912,9,2,16.58656094,Good,Worn Out,1
Truck,46098.82714,Good,1,1,Petrol,Manual,1500,20373.66226,4/10/2023,13/11/2025,First,24177.28065,5,3,17.353214,New,Good,1
Truck,35387.84906,Good,0,7,Petrol,Manual,2500,5036.966619,6/11/2023,31/5/2024,Second,16064.15318,1,1,11.37622648,New,Worn Out,1
Truck,46123.46528,Average,3,10,Electric,Manual,800,120184.7548,8/2/2024,27/10/2024,Third,13689.91329,7,3,12.18856197,Worn Out,Worn Out,1
Truck,68094.41145,Average,1,6,Electric,Automatic,800,91530.41309,17/9/2023,26/6/2024,Third,12614.01534,7,1,10.2197883,Worn Out,Worn Out,1
Truck,71300.5044,Good,3,4,Diesel,Automatic,800,77298.77225,26/7/2023,31/5/2025,Second,5734.980124,1,3,11.30801893,Worn Out,Worn Out,1
Truck,35425.69741,Poor,5,10,Petrol,Automatic,1000,129167.9707,11/5/2023,8/1/2026,First,14193.62247,8,2,17.98161883,New,New,1
Truck,70675.25453,Good,0,4,Diesel,Automatic,1500,24962.41707,26/12/2023,27/6/2024,Second,18658.85627,10,1,11.23604794,Good,New,1
Truck,64221.37366,Poor,0,9,Electric,Automatic,2000,51009.97624,8/2/2024,24/3/2025,Third,21173.74611,1,0,18.5472063,Worn Out,Worn Out,1
Truck,77326.99975,Good,5,10,Electric,Automatic,1500,70308.93606,2/11/2023,31/7/2024,Third,24358.06613,10,3,14.13142527,Good,Good,1
Truck,39246.61391,Poor,5,4,Diesel,Manual,2000,106549.8473,23/10/2023,13/1/2026,First,26270.48437,9,1,18.25539444,Good,New,1
Truck,32375.03077,Poor,0,9,Diesel,Automatic,1500,60906.73886,4/9/2023,7/6/2024,Third,10935.57738,8,3,11.29850032,New,Good,1
Truck,48711.69038,Poor,4,5,Diesel,Manual,800,99105.93995,8/8/2023,19/1/2026,Second,19403.73318,6,0,15.51405329,Good,New,1
Truck,51578.9722,Poor,4,8,Electric,Manual,800,135441.6395,10/4/2023,13/7/2025,Third,22623.97157,7,1,19.94340345,Good,Worn Out,1
Truck,43320.48444,Poor,3,8,Electric,Manual,2000,56818.43548,25/12/2023,25/10/2025,First,23237.96527,1,1,12.25860742,Good,New,1
Truck,57138.24927,Good,5,4,Petrol,Automatic,2000,59989.86042,14/5/2023,11/5/2025,First,28770.16393,8,1,18.94675314,Good,Worn Out,1
Truck,57663.17218,Poor,3,7,Petrol,Manual,1000,1125.383538,11/5/2023,18/7/2024,Second,10248.99582,9,3,14.70455938,Good,New,1
Truck,63127.24901,Good,2,8,Diesel,Manual,2000,140628.3706,16/5/2023,22/4/2025,Second,19268.58695,1,0,16.30194622,New,Worn Out,1
Truck,34113.18599,Average,5,9,Electric,Automatic,1500,35001.69263,4/9/2023,15/2/2026,Second,10406.04822,5,1,19.57386666,Worn Out,New,1
Truck,70817.90882,Good,5,10,Electric,Automatic,2500,152666.0834,5/6/2023,26/11/2025,Third,17541.6594,9,0,9.600250298,New,New,1
Truck,47649.79714,Good,4,8,Petrol,Automatic,2500,77894.18313,20/6/2023,20/1/2026,First,19341.16707,9,2,20.10631148,New,Good,1
Truck,47012.79216,Average,1,10,Electric,Automatic,800,111252.2852,13/9/2023,10/9/2025,Second,19705.0792,6,2,15.73456963,Good,Good,1
Truck,43339.06346,Poor,1,3,Diesel,Manual,1500,78254.69721,9/8/2023,13/9/2024,First,15331.4742,10,2,16.33540712,Good,Worn Out,1
Truck,37788.06913,Average,3,8,Electric,Automatic,2000,28046.84642,8/2/2024,10/11/2024,First,13325.81668,3,3,13.20580928,Worn Out,Worn Out,1
Truck,66953.8336,Good,5,8,Petrol,Manual,1500,101407.0666,27/12/2023,16/10/2024,First,28543.15733,7,1,14.51692507,New,New,1
Truck,36312.02543,Poor,4,10,Petrol,Manual,800,22057.91825,22/9/2023,30/10/2025,Second,15065.53167,1,3,12.32504986,Good,Worn Out,1
Truck,63867.89331,Average,3,9,Petrol,Automatic,2500,31662.67527,4/5/2023,11/2/2025,First,23346.95819,7,2,12.47313523,Good,New,1
Truck,33813.32025,Average,5,9,Diesel,Manual,1000,34999.58881,2/10/2023,25/3/2026,Third,10465.13838,7,1,14.26134866,Good,New,1
Truck,29431.78378,Good,5,7,Diesel,Manual,1000,97858.12835,19/1/2024,15/4/2025,Second,13048.41637,4,2,15.01894834,Worn Out,Worn Out,1
Truck,46974.9473,Average,3,1,Electric,Manual,1000,113531.3188,4/9/2023,18/11/2025,Third,22737.56394,10,1,19.18435758,Good,Worn Out,1
Truck,33808.2109,Poor,5,7,Diesel,Automatic,1500,28531.90415,29/6/2023,18/10/2025,First,20876.57247,5,3,19.16769927,Worn Out,Good,1
Truck,52071.74067,Poor,1,2,Petrol,Automatic,800,107448.9568,21/9/2023,18/1/2026,First,9910.983812,7,3,16.60906851,New,Good,1
Truck,33039.8689,Good,5,7,Diesel,Automatic,800,81664.24614,9/12/2023,19/1/2026,Second,7102.29629,4,1,17.93478885,Good,New,1
Truck,58633.50586,Average,5,2,Petrol,Automatic,1000,32755.22984,14/12/2023,22/3/2026,First,22968.46938,1,2,14.22010943,Worn Out,Good,1
Truck,64868.84039,Average,3,6,Diesel,Automatic,1000,62920.99953,13/11/2023,25/1/2026,First,13556.89221,9,2,12.04931228,Worn Out,Good,1
Truck,34896.61325,Average,3,8,Electric,Automatic,1500,39591.78468,23/10/2023,20/1/2025,Third,10500.03265,6,2,13.43254619,New,Worn Out,1
Truck,76204.67539,Good,1,2,Petrol,Automatic,1000,120668.0527,30/1/2024,17/7/2024,First,12630.17897,4,2,17.26427052,Worn Out,Worn Out,1
Truck,65481.14675,Good,0,9,Diesel,Manual,800,127892.5063,21/10/2023,6/8/2025,Second,8586.713107,2,3,10.26823368,Worn Out,New,1
Truck,72286.99747,Average,5,1,Petrol,Manual,2500,108627.4467,8/12/2023,14/2/2026,First,26542.74511,1,3,18.76336788,Worn Out,Good,1
Truck,69793.79291,Good,5,7,Diesel,Automatic,800,82386.2679,11/1/2024,22/9/2024,Second,24883.54707,2,0,16.67460436,New,Good,1
Truck,35425.335,Good,5,5,Diesel,Automatic,1000,92721.016,15/9/2023,2/12/2025,Third,20249.80086,1,3,17.2328469,Worn Out,New,1
Truck,64770.39994,Good,5,9,Electric,Automatic,2500,106060.1042,31/8/2023,27/2/2025,Second,9197.418277,4,0,10.73214745,Good,Good,1
Truck,56553.49541,Poor,5,1,Petrol,Automatic,2500,21814.51044,15/6/2023,24/2/2025,Third,24754.55035,7,0,16.75744714,Worn Out,Worn Out,1
Truck,36466.80381,Average,5,8,Diesel,Automatic,1000,95347.42744,29/7/2023,18/8/2025,First,10784.94366,2,3,18.86147067,Worn Out,Worn Out,1
Truck,43225.37229,Poor,4,2,Electric,Manual,800,29380.25597,28/8/2023,14/8/2024,Third,30520.58523,2,1,13.50198493,Worn Out,Good,1
Truck,73022.66045,Average,1,8,Electric,Manual,2500,18289.17037,20/9/2023,23/9/2024,Second,23549.20921,9,1,13.3600942,Worn Out,Worn Out,1
Truck,50023.77026,Average,1,10,Petrol,Automatic,2000,89151.62016,8/12/2023,5/10/2024,Second,20149.36601,10,2,15.6662899,New,Good,1
Truck,35996.3221,Poor,3,7,Diesel,Manual,800,50788.21206,19/9/2023,9/6/2024,Second,14185.8059,3,1,12.42439284,New,New,1
Truck,51444.84346,Good,1,2,Petrol,Automatic,2500,31068.24232,16/12/2023,9/2/2025,Third,18615.20209,7,3,15.28388041,Good,Worn Out,1
Truck,66400.22545,Poor,4,7,Diesel,Automatic,2500,62648.68667,6/5/2023,20/6/2025,First,29656.7036,9,3,14.34173274,Good,Worn Out,1
Truck,58468.6905,Average,4,8,Petrol,Manual,1500,71412.82818,27/6/2023,30/9/2025,Second,12455.24959,5,1,10.60552589,Worn Out,Worn Out,1
Truck,59707.74846,Average,2,10,Diesel,Automatic,2000,87728.408,6/2/2024,7/9/2024,Third,10300.26945,5,3,11.83632451,New,Worn Out,1
Truck,36078.95949,Poor,2,5,Petrol,Automatic,1000,82950.5549,11/5/2023,23/2/2026,Third,8793.546735,4,0,19.4503992,Good,New,1
Truck,80431.04408,Good,1,3,Diesel,Automatic,800,90931.56557,23/1/2024,24/6/2024,Third,22202.64944,2,2,10.8220517,Worn Out,Worn Out,1
Truck,49435.1357,Average,5,10,Petrol,Manual,1500,97517.18272,16/6/2023,7/9/2025,Third,17821.62216,8,2,14.48534874,Good,New,1
Truck,59826.97069,Poor,4,6,Petrol,Manual,1500,13759.44166,13/12/2023,7/9/2025,Second,27281.69502,5,3,12.18680451,Worn Out,Worn Out,1
Truck,66976.69248,Poor,5,3,Petrol,Manual,1000,61813.22643,10/4/2023,30/3/2025,Second,27683.37972,2,2,13.73273976,New,Good,1
Truck,61145.42473,Average,4,4,Electric,Automatic,2000,24446.38418,11/8/2023,10/8/2025,First,10400.72231,8,1,13.39266884,Good,Good,1
Truck,37450.841,Poor,3,6,Petrol,Automatic,1000,87869.49706,21/7/2023,3/6/2025,Third,21584.93072,7,1,16.08765016,Good,New,1
Truck,65393.44544,Average,4,4,Diesel,Manual,2000,99641.92175,19/6/2023,5/11/2024,Second,24676.51779,5,2,19.59302265,New,New,1
Truck,76940.70494,Poor,5,3,Diesel,Automatic,2000,111913.5426,3/6/2023,26/10/2025,Third,15209.12893,8,3,20.3138837,New,New,1
Truck,50205.21352,Good,2,7,Electric,Automatic,2500,75632.63413,6/5/2023,28/8/2025,Third,18148.0712,10,1,20.31960275,Good,Good,1
Truck,68092.65473,Good,0,3,Petrol,Manual,2500,129598.4918,12/9/2023,21/12/2024,First,23260.66933,7,0,9.931287536,Worn Out,Worn Out,1
Truck,57386.28679,Good,5,1,Petrol,Automatic,1500,28376.32858,3/9/2023,7/10/2024,Second,24713.5207,5,1,14.04345597,New,Worn Out,1
Truck,30062.96332,Poor,1,9,Electric,Manual,1500,85653.09626,19/9/2023,20/7/2025,Third,22382.07933,7,0,11.37729147,Good,Worn Out,1
Truck,35897.08613,Average,2,6,Electric,Automatic,800,38117.56129,23/11/2023,14/4/2025,Second,10269.6549,5,1,10.85183715,New,Worn Out,1
Truck,47883.0421,Good,3,3,Petrol,Manual,2000,88991.14242,12/1/2024,29/7/2025,Second,7727.970166,3,1,13.65247873,Worn Out,New,1
Truck,67559.45802,Average,5,6,Diesel,Automatic,1500,6697.800023,11/11/2023,22/12/2024,Second,25648.77527,7,1,17.1723325,Worn Out,Worn Out,1
Truck,64424.06714,Good,1,10,Diesel,Automatic,1000,102431.606,22/4/2023,2/6/2025,First,21683.04703,3,0,15.16015727,New,Worn Out,1
Truck,63114.56835,Average,4,9,Diesel,Manual,800,110489.2715,28/5/2023,26/11/2025,Third,28034.1265,2,1,13.33062485,Worn Out,New,1
Truck,50641.46521,Poor,2,8,Electric,Manual,800,46294.53315,11/10/2023,5/3/2025,First,23512.40926,8,0,17.89114912,New,Worn Out,1
Truck,70682.83122,Good,0,5,Petrol,Manual,2500,136193.8933,13/9/2023,7/4/2025,Second,25957.62035,10,1,13.92256295,New,New,1
Truck,36486.47885,Average,5,3,Electric,Manual,2000,95763.56026,5/9/2023,21/8/2025,First,8380.341052,4,2,11.3466505,Worn Out,New,1
Truck,31913.57375,Good,3,10,Diesel,Manual,800,108355.8106,18/9/2023,14/9/2024,Third,21856.88853,3,1,10.50978006,Worn Out,New,1
Truck,33209.53603,Poor,2,3,Diesel,Manual,800,113825.5175,25/5/2023,20/8/2024,First,18433.9789,9,2,17.5114906,Good,Good,1
Truck,45823.69765,Average,3,4,Petrol,Manual,2500,139155.8558,10/1/2024,4/6/2025,Third,4848.10749,6,0,17.91603364,Good,Worn Out,1
Truck,55212.72568,Good,5,7,Petrol,Manual,2500,89226.96979,9/1/2024,30/9/2024,Second,16774.69441,3,2,14.517128,Good,New,1
Truck,76106.89309,Average,5,1,Diesel,Manual,2500,128202.9434,4/7/2023,4/8/2024,First,24708.47129,2,3,11.81222266,Good,New,1
Truck,39747.76291,Average,3,8,Electric,Manual,1000,52522.14197,11/11/2023,6/11/2024,First,18597.30892,3,1,16.25620565,Good,Good,1
Truck,35150.23578,Poor,3,3,Electric,Manual,2000,37160.89327,23/8/2023,17/12/2025,Second,7708.08713,2,1,18.21721365,Good,Good,1
Truck,47638.55921,Good,5,7,Electric,Manual,1500,51132.64054,29/9/2023,19/9/2025,Third,23966.46521,1,1,13.27103102,New,Worn Out,1
Truck,50338.60116,Poor,0,2,Diesel,Manual,2500,26853.55503,3/4/2023,26/3/2026,First,19316.9337,8,0,11.31567541,New,Worn Out,1
Truck,30358.33144,Good,3,4,Electric,Manual,800,7856.94823,6/10/2023,5/2/2025,Third,7706.006502,5,1,10.86300826,Good,New,1
Truck,44706.9816,Good,1,10,Diesel,Automatic,1000,75436.56997,28/11/2023,7/5/2024,Third,25363.83107,6,1,17.70609001,Worn Out,New,1
Truck,33026.49464,Average,0,2,Electric,Automatic,2000,108920.7087,11/2/2024,10/9/2025,Second,27490.42183,6,2,18.08790834,Worn Out,Worn Out,1
Truck,72044.87608,Poor,3,3,Petrol,Automatic,1000,33959.24372,8/7/2023,9/5/2024,First,27653.29426,3,0,12.8420789,Good,Good,1
Truck,54461.12705,Poor,2,3,Electric,Automatic,1500,108689.753,26/6/2023,22/12/2024,Second,14433.17186,1,0,12.92421732,New,New,1
Truck,57585.32489,Average,2,2,Petrol,Automatic,2500,4512.748608,24/1/2024,28/1/2025,Second,7092.876455,3,1,15.89469271,New,New,1
Truck,77864.03105,Good,5,4,Petrol,Manual,2000,125252.8519,5/10/2023,10/11/2024,Second,26730.80632,9,0,13.18218546,Good,Good,1
Truck,58468.38581,Good,3,7,Electric,Automatic,800,137078.6447,1/10/2023,22/2/2026,Second,11245.43973,8,1,13.67765576,Worn Out,New,1
Truck,68833.32707,Good,5,10,Diesel,Manual,2000,2476.314536,2/12/2023,30/6/2025,Second,7784.92796,9,3,19.98287574,Good,Good,1
Truck,56861.27035,Good,5,1,Electric,Automatic,2500,64111.71716,19/12/2023,17/2/2026,Second,20929.82881,7,1,11.75378583,New,Good,1
Truck,52342.66582,Good,5,9,Diesel,Automatic,1000,64452.01875,13/2/2024,22/7/2025,First,22609.38941,8,0,12.51282202,Worn Out,Good,1
Truck,45674.51929,Good,5,7,Petrol,Manual,2500,91779.42443,18/7/2023,29/1/2025,Third,8172.102962,1,0,14.65778674,Good,New,1
Truck,33355.29774,Poor,3,1,Petrol,Automatic,2500,20011.80087,17/1/2024,28/1/2026,Second,20196.24309,1,0,17.86006846,Worn Out,New,1
Truck,54633.60208,Good,5,6,Electric,Automatic,1500,98963.19375,24/5/2023,15/10/2024,Second,18241.12275,8,2,15.68207597,New,Worn Out,1
Truck,79302.99468,Poor,2,1,Petrol,Automatic,2000,76746.62267,12/12/2023,18/6/2025,Second,13995.06048,9,0,18.02088124,New,Good,1
Truck,70630.54387,Average,4,8,Electric,Manual,1500,142104.5208,12/8/2023,28/4/2024,Third,8779.261604,5,0,18.07906759,Worn Out,New,1
Truck,59992.83281,Poor,2,10,Petrol,Manual,1000,48641.49714,20/11/2023,14/10/2024,Third,16000.06763,5,2,15.06501988,New,Worn Out,1
Truck,66781.62598,Average,3,1,Petrol,Automatic,1500,46071.85302,11/2/2024,18/5/2025,Second,27714.25747,10,3,18.27450396,Good,New,1
Truck,53970.34193,Good,1,9,Electric,Automatic,2500,125747.3842,21/6/2023,30/7/2025,First,9735.043055,10,3,14.38267958,Good,New,1
Truck,60832.7575,Poor,3,8,Petrol,Manual,800,81392.43774,6/5/2023,4/8/2024,Second,9086.882862,5,0,15.800854,Good,Worn Out,1
Truck,81923.81194,Average,0,4,Petrol,Automatic,2500,141917.2206,15/9/2023,5/11/2025,First,6291.064589,4,3,13.40045002,Good,New,1
Truck,50536.60559,Average,0,8,Electric,Manual,2500,100806.6893,2/8/2023,9/3/2025,Second,8835.807517,7,0,20.74756716,Worn Out,Worn Out,1
Truck,41946.93033,Average,2,4,Petrol,Manual,800,10032.79083,2/10/2023,25/2/2025,Second,10700.63982,2,3,13.3223826,Worn Out,Worn Out,1
Truck,47659.55298,Poor,5,7,Petrol,Automatic,1500,120580.9341,21/12/2023,19/2/2026,First,5135.323277,10,0,13.51948946,Good,New,1
Truck,61529.57898,Average,2,2,Diesel,Automatic,2500,42854.74043,19/2/2024,1/4/2025,First,21283.30904,4,1,18.84478854,New,Good,1
Truck,77573.84739,Average,4,9,Electric,Automatic,1000,145115.1542,17/7/2023,29/9/2024,First,14011.09482,5,2,11.7134194,Worn Out,Good,1
Truck,37208.14745,Poor,5,8,Electric,Automatic,800,33498.30678,21/12/2023,6/6/2024,Third,27643.8293,4,2,17.52191284,Good,Good,1
Truck,50704.0415,Average,4,6,Diesel,Automatic,2000,19452.42673,2/4/2023,27/3/2025,First,16889.34594,10,0,9.695397016,Good,Worn Out,1
Truck,39934.24969,Good,5,6,Petrol,Automatic,1500,90399.80113,30/10/2023,10/6/2025,Third,5307.490344,4,0,14.32600415,Good,Good,1
Truck,30874.23134,Good,0,3,Petrol,Manual,1500,28512.05806,24/11/2023,5/7/2025,Third,7797.503455,3,0,13.34754964,Worn Out,Worn Out,1
Truck,75431.27184,Poor,4,1,Petrol,Automatic,800,58893.29277,31/12/2023,15/9/2025,Third,18859.37828,2,2,13.76887545,Good,Good,1
Truck,46329.30119,Average,1,1,Diesel,Automatic,2000,15229.70276,15/11/2023,6/6/2024,Second,23635.07183,10,3,17.39942082,Worn Out,New,1
Truck,59397.61624,Good,4,9,Electric,Automatic,2500,129184.9727,5/5/2023,27/2/2025,First,21540.01824,1,3,16.25042788,New,Good,1
Truck,34445.679,Poor,5,9,Petrol,Automatic,800,3453.864785,20/1/2024,15/2/2026,First,19280.31864,4,0,19.52760821,Worn Out,Good,1
Truck,76059.62699,Good,1,4,Diesel,Manual,1000,8616.177731,6/7/2023,16/10/2025,Third,21224.62157,10,2,13.74425105,Good,Good,1
Truck,67898.47643,Average,1,4,Diesel,Automatic,2500,114469.7392,29/4/2023,6/10/2024,Second,26743.21232,8,1,12.16857836,Worn Out,Worn Out,1
Truck,58735.38947,Poor,4,1,Petrol,Manual,2500,126628.6332,18/10/2023,14/2/2025,First,25494.79374,6,0,15.8970082,Worn Out,Worn Out,1
Truck,73969.65319,Poor,4,9,Petrol,Manual,800,12450.21453,8/7/2023,7/7/2024,Third,27431.189,2,0,15.12102684,Good,Worn Out,1
Truck,57126.50626,Good,5,2,Petrol,Manual,1000,15969.48524,18/8/2023,19/3/2025,Second,7218.684211,3,0,15.35440263,New,Good,1
Truck,66574.95768,Good,5,8,Electric,Manual,1500,130148.8246,18/8/2023,29/1/2025,First,21016.69022,10,1,14.24168425,Worn Out,New,1
Truck,72851.44778,Poor,3,2,Diesel,Automatic,2500,32825.4411,18/1/2024,5/4/2025,Second,11795.4269,8,3,13.11841017,New,New,1
Truck,53754.00549,Average,4,2,Electric,Manual,2500,37239.1686,4/12/2023,20/2/2026,Second,23201.68489,5,1,12.96544725,Good,New,1
Truck,52235.57268,Good,2,7,Electric,Manual,1500,87981.79653,29/6/2023,16/3/2026,Third,20824.48249,2,1,13.28155565,Good,New,1
Truck,62768.2726,Good,1,8,Petrol,Automatic,1000,94935.55868,26/6/2023,27/12/2024,Second,9409.826045,9,2,12.7301873,New,Worn Out,1
Truck,32723.34252,Average,4,5,Diesel,Automatic,2500,125732.6973,19/8/2023,16/10/2025,Second,23817.37987,8,2,13.52157817,Worn Out,New,1
Truck,65553.86075,Average,4,10,Diesel,Automatic,1000,2473.589137,16/2/2024,17/10/2024,Third,23968.62076,9,1,13.27283964,Good,Good,1
Truck,76304.54668,Poor,2,8,Petrol,Automatic,2000,64020.72677,10/6/2023,16/1/2025,First,18497.99842,8,2,18.85919264,Worn Out,New,1
Truck,59152.67952,Good,0,2,Electric,Automatic,800,130187.7556,27/12/2023,20/3/2025,Third,6872.448757,6,0,19.62045897,Worn Out,Good,1
Truck,51755.38108,Good,5,8,Diesel,Manual,800,124580.277,29/1/2024,10/6/2024,Second,9880.447675,1,2,11.0160626,New,Worn Out,1
Truck,38381.90266,Average,3,1,Diesel,Automatic,2500,119654.0629,6/8/2023,21/9/2025,First,8788.955427,2,0,12.24750418,Good,New,1
Truck,73229.03371,Average,3,9,Diesel,Manual,2500,145700.3266,13/1/2024,25/5/2025,Second,16240.12036,6,1,19.58601027,Good,Worn Out,1
Truck,44432.3038,Good,2,10,Diesel,Manual,1500,126155.799,9/10/2023,16/10/2025,First,14267.00806,4,1,13.69024028,Good,New,1
Truck,56284.18583,Average,1,8,Diesel,Automatic,800,60099.98055,11/8/2023,12/3/2026,Second,20122.45002,9,2,11.37364694,Good,Worn Out,1
Truck,64727.27853,Average,2,2,Petrol,Manual,800,74597.64374,6/11/2023,9/3/2025,Third,26946.20303,8,2,13.19877849,New,Worn Out,1
Truck,60573.70593,Average,3,5,Electric,Manual,1000,37916.37509,6/5/2023,10/1/2025,Second,5891.482769,2,2,20.30411242,Worn Out,New,1
Truck,66580.93178,Average,0,3,Diesel,Automatic,1000,69389.09747,25/11/2023,13/1/2025,Second,26308.87866,4,2,14.88894651,Worn Out,Worn Out,1
Truck,72856.77469,Poor,2,5,Electric,Automatic,800,109202.6577,19/4/2023,31/8/2025,First,14488.68282,7,2,17.10952709,New,New,1
Truck,58087.51577,Average,0,9,Petrol,Automatic,1500,98871.79199,13/9/2023,30/10/2025,Second,15633.21757,5,1,19.44862921,New,Worn Out,1
Truck,78931.68108,Poor,5,1,Electric,Automatic,1000,106506.1311,3/5/2023,31/7/2025,First,25033.0322,7,0,17.73579171,New,New,1
Truck,65369.84603,Average,1,8,Petrol,Manual,1500,21743.74167,11/10/2023,9/10/2025,First,6830.378187,6,0,13.9055687,Good,Worn Out,1
Truck,56422.11945,Good,5,7,Diesel,Manual,800,18449.57136,19/11/2023,11/2/2026,Third,9204.119452,1,3,15.69659169,Good,Worn Out,1
Truck,56461.31648,Good,3,2,Diesel,Automatic,2000,101060.3339,29/11/2023,27/3/2025,First,10870.28979,8,3,10.84023912,Worn Out,Good,1
Truck,58630.16289,Average,3,3,Diesel,Automatic,2000,91572.41374,25/5/2023,25/9/2025,First,17955.51913,5,2,12.33091668,New,Good,1
Truck,36465.31515,Good,5,8,Diesel,Automatic,1000,139806.8209,31/1/2024,9/1/2025,Third,23411.14653,10,3,17.62210863,Worn Out,Good,1
Truck,58856.66433,Poor,2,1,Petrol,Manual,1500,71529.55053,21/12/2023,18/9/2025,Third,9728.566357,1,3,11.87107325,Good,New,1
Truck,39949.15904,Average,4,7,Diesel,Manual,800,107998.8917,19/1/2024,7/6/2024,Second,28592.49585,4,1,18.43679735,New,New,1
